user_id,music_id,rating,body,created_at
2798,12407,5,Có bạn trong hoặc khiến được với.,2024-08-07 06:55:13
3567,18011,2,Nếu để chưa đã một khiến.,2024-09-14 09:18:01
1444,16025,1,Cái cho gần đã. Người nào này đến một gần với.,2025-07-23 21:32:59
2422,12793,1,Là từng của đi. Nơi cũng tự từng cái và hơn về.,2024-05-31 03:07:57
4398,11683,2,Làm sẽ không vài. Có như đang của như.,2024-06-25 02:22:11
3754,18137,4,Đó giữa có. Từ cách bạn làm vì và từ.,2025-08-05 10:29:19
846,11122,3,Thay nếu cách được mỗi. Tại khi để nơi.,2024-01-05 17:14:45
3927,14476,1,Người với cái không. Để hơn để đúng hoặc.,2025-02-19 06:24:57
2697,17960,2,Hơn các hoặc bên.,2024-10-24 11:07:31
770,18630,4,Tự dưới cũng mỗi vậy cũng.,2024-09-03 23:12:07
2272,17077,2,Có thì người giữa nơi các.,2024-03-21 21:06:14
4767,14451,4,Lớn trong nếu sau mà mỗi như. Tự từng cũng lớn.,2024-10-23 08:42:45
4714,10196,1,Nhiều với mỗi nhưng như để hoặc được.,2024-09-27 15:12:15
3919,13626,3,Trong rất đi vài là cho từ cũng.,2023-12-27 00:49:32
1037,10137,2,Nếu như hơn dưới chưa.,2025-10-04 08:01:06
2580,10388,2,Từ từ bạn từng hơn nhưng đã.,2024-07-23 10:44:40
3230,19289,5,Gần vẫn đúng. Mỗi không để nào.,2025-10-29 19:01:59
1009,12319,5,Đi với tại thay. Tôi điều của gần nếu đã theo.,2024-07-21 06:53:27
2120,16327,1,Chỉ vậy cái các. Cái một nếu điều đang để như.,2024-08-28 18:09:56
332,14057,4,Một khi để đến. Thì thế sau để các.,2025-09-05 21:46:57
1416,11983,2,Đúng dưới này. Hơn người nhưng về để này tôi.,2024-07-04 09:25:59
4229,18423,2,Từ có dưới cho nơi hơn đang. Đang cách và trong.,2025-06-25 07:15:38
701,17210,5,Vẫn chỉ tôi dưới và giữa vài để.,2024-07-20 12:20:57
3183,18538,2,Để của tại từng có đúng thì.,2024-08-04 00:29:53
2975,13997,5,Điều về theo nào. Là tại tự sau như từng mỗi.,2024-01-06 16:29:51
4493,18197,4,Của tại như. Cho như sẽ thế như làm.,2025-06-18 08:57:13
3978,14119,4,Tự từ cũng nếu số giữa.,2025-04-26 07:14:17
4254,12032,3,Từ vài này trong khi. Từ tại từ như.,2024-10-14 11:23:28
4721,13304,3,Này số trong số với cách thế.,2025-09-02 16:49:35
3851,13231,5,Là chưa hoặc mỗi thay. Có khiến cũng.,2024-06-06 09:42:09
3833,11166,4,Cái đến gần cách. Đã từng tôi với vì.,2024-07-21 21:49:00
257,11042,1,Vẫn trong bạn vậy. Như của thì.,2024-04-26 19:38:43
2036,16984,2,Với chưa vậy chỉ và bên rất. Tôi nào đã để.,2025-12-14 23:44:02
3685,10771,1,Theo cũng giống người.,2024-02-24 03:15:18
1369,16028,5,Về thay nếu khiến nếu giữa đúng và.,2025-09-13 03:05:26
2768,16487,4,Đúng vài đã hơn đó. Cách lớn vẫn mà. Chỉ vẫn của.,2025-04-04 06:22:24
4768,13806,2,Là tự bạn. Từ các bạn mà chưa một đó.,2025-04-12 15:02:57
2925,13900,5,Mỗi tôi hơn đi điều là. Là các dưới thì bạn cái.,2024-05-12 11:01:37
1302,19703,5,Đang gần như khi.,2025-08-18 03:27:34
3569,17864,4,Mỗi điều đến đi.,2025-09-10 21:16:33
998,13923,5,Có hơn mà đã để. Một người bên bên số.,2024-07-25 01:31:41
2682,10188,4,Từ trong trong để để cũng đang.,2025-01-28 17:47:57
735,19750,3,Hơn từng mà các khi. Và vẫn như cho nhưng.,2025-06-13 04:44:43
3439,12094,4,Có chưa điều vài đang. Như điều được.,2025-11-06 05:31:42
3777,10488,2,Giữa từ đó từ có. Sau nếu khi nơi của vậy tại.,2025-06-20 10:24:34
2201,19214,5,Thì như từ khi khi chưa.,2024-01-07 09:44:43
2315,19548,2,Đúng đến tôi người bạn nào nào.,2024-06-03 21:34:27
4868,14353,5,Điều và tại vẫn hơn với chưa.,2025-04-22 20:24:49
1623,12664,5,Và trong hơn bạn trong về thì. Trong tự theo đó.,2025-06-15 20:45:49
2426,14472,4,Có của số. Theo đúng một điều. Theo với tại nếu.,2024-09-08 22:09:57
426,18268,5,Đến chưa chỉ bạn. Dưới nếu thì tự thế gần cái.,2024-10-21 07:47:47
3198,12873,3,Số là các như làm cách giống.,2025-03-20 16:01:05
3993,18963,1,Chỉ có có người từng đó.,2025-02-18 03:37:34
1034,16763,3,Từng như tự tôi sẽ. Của có khi đúng chỉ.,2025-09-25 22:51:58
4486,13246,3,Với trong rất từ như nơi của.,2025-11-30 16:27:11
320,16778,4,Cho với khiến. Đến về từ dưới chưa về.,2025-06-02 22:29:05
4747,11845,2,Bạn như trong người vì. Cũng hoặc của từng.,2024-08-16 10:01:27
1286,13826,2,Dưới có và đã như. Vậy thế nếu vậy như rất vài.,2025-01-11 07:38:22
3927,10775,5,Của và giữa trong. Thì là cũng làm của trong.,2025-04-10 03:26:23
317,19050,5,Làm như mỗi hơn có của. Của thế được.,2024-08-27 22:20:22
341,11834,1,Về là rất nơi người từ. Nơi là khiến chưa lớn.,2025-03-08 18:03:31
708,11193,1,Sẽ đến như được theo đó. Vậy trong như.,2024-08-14 13:06:54
950,12797,3,Khiến hơn mỗi. Với vài đúng chỉ hơn.,2024-02-27 08:27:42
3504,16706,5,Trong như vài. Của nếu tự các hoặc trong hơn.,2024-07-25 23:51:05
3244,17475,2,Tôi có tôi tại. Từ cũng và bạn về nào.,2024-12-04 18:31:24
3479,14802,1,Từ cách thì. Cho cũng vẫn có số người.,2024-01-25 01:55:08
1513,13949,4,Thế như như tại nếu theo gần đó.,2025-04-01 01:22:37
3704,17960,3,Khiến đúng vài tại và chưa. Đã gần về tại.,2025-06-21 12:25:04
3320,14435,2,Tự điều giữa lớn mà. Của theo từ giống.,2024-04-08 08:45:10
4678,17298,3,Vài như thì đến. Có rất nơi để.,2024-06-24 06:36:59
3337,19237,4,Trong chưa giống sẽ cho. Nhưng và tại đang bạn.,2024-08-30 20:11:03
1252,14417,3,Này số số chỉ số của. Làm vẫn như người sẽ với.,2025-07-21 20:58:51
1469,19264,1,Đi một trong hơn làm. Có của điều cách.,2024-08-03 06:50:23
4874,14130,1,Cách giữa vậy trong.,2025-10-01 04:14:57
2330,18930,3,Để với của nào tại.,2025-01-22 06:47:33
4155,14132,3,Để hơn như của với mỗi thay.,2025-12-02 17:32:25
4507,10800,1,Trong đi hơn về. Này trong cái tự tự thay như.,2024-08-26 15:41:09
2817,12730,4,Người đó được vì tại hơn người.,2025-08-26 20:51:20
2610,13891,4,Theo tại tôi bên khiến của. Có giống giữa là.,2025-12-12 00:11:37
4803,18001,2,Người như chưa làm. Và các một đang.,2025-05-25 02:16:52
4326,12706,4,Tại và nào tại. Số như thì.,2024-12-02 21:02:27
949,14532,3,Của giống như lớn hơn đó. Vài gần gần rất.,2025-12-12 05:11:48
55,12546,1,Đó nhiều nhiều thế gần hơn có.,2024-08-09 13:57:03
3936,14199,3,Mà một nhiều nhiều nhiều như.,2024-11-02 00:26:34
2555,15459,2,Cũng từng của số giữa cho giữa. Nơi cho đã đó.,2024-10-02 09:04:10
830,19058,3,Từ mà người bên trong từng được khi.,2024-07-17 10:38:01
1792,14883,3,Của trong của cũng đúng tại để của.,2025-11-18 03:37:53
3545,13058,5,Chưa dưới hơn giữa với.,2025-05-20 00:20:16
955,15761,4,Vì tại vì cũng của. Như đã các cái các theo.,2025-10-02 20:01:10
3098,12311,1,Nơi cũng tại một hơn có bên.,2025-12-04 11:41:56
1258,17603,1,Mà thì như để cái. Đúng nhiều tôi nếu nào người.,2024-04-05 16:14:37
912,10161,5,Sẽ này có với tôi của số.,2024-12-31 20:39:44
2597,16000,5,Tôi nào thay bạn tự rất nhưng theo.,2025-04-23 03:06:05
1042,17676,5,Hơn chưa cũng. Đến nếu vài của.,2025-11-04 17:58:56
4771,13592,5,Lớn của giống như. Được của trong cái.,2024-03-10 13:38:19
990,13947,1,Tại một số nhưng. Một để hơn sẽ vài khiến.,2025-02-21 06:08:56
2663,12705,5,Chưa về từ cũng với. Như không đến thế sau.,2025-07-31 00:26:01
3602,18040,1,Nếu như như chưa rất. Như không nhiều có.,2024-08-31 07:13:54
4047,18698,2,Để sẽ tôi khiến như mỗi được.,2024-10-30 21:26:11
2628,16484,2,Người nơi tại. Đó hơn để với các đúng đúng.,2024-09-11 22:04:13
3921,13177,2,Cũng từng chưa giống bên làm.,2025-03-16 21:23:25
4308,17505,5,Trong nếu với số để. Hoặc khi như nơi từ.,2025-06-15 11:16:08
4774,17405,2,Giống có nếu. Tại sẽ giữa theo các của nơi.,2024-02-26 02:15:16
2199,10892,3,Người lớn từng theo cái của có.,2025-10-04 23:20:39
1563,19056,4,Điều sau một dưới. Giống của về đến.,2025-06-24 18:38:06
1926,18132,4,Theo từng đã như người cách vẫn.,2025-05-25 15:22:03
4635,18673,3,Vì từ để cho vẫn với nếu.,2024-02-10 04:29:08
2497,15817,1,Rất được gần lớn người nơi có và.,2024-10-13 02:11:01
1686,16181,1,Thay từng cũng như sau bên từng tôi.,2023-12-18 05:57:23
4904,19383,3,Để để theo và cũng đúng như.,2024-09-14 01:28:57
226,19922,2,Hoặc sau làm từ mà trong. Số cho cách mà để cũng.,2025-01-17 07:54:38
1981,11601,5,Cái bạn với bạn tại. Sẽ lớn giữa chỉ rất.,2025-07-19 13:09:11
4570,17869,3,Tại và có bạn để sau. Khi đang cái gần nào khi.,2024-01-26 03:06:49
4068,13270,3,Cách đi thì của giữa. Người với với.,2025-03-19 20:10:17
4550,11503,5,Để tự vài sau cái với bạn với. Tự cũng dưới các.,2025-05-25 07:06:27
3778,10992,2,Mỗi hơn sẽ nào cho. Bạn cái sau như làm vài để.,2025-11-25 05:46:37
3811,13131,5,Mà nào như. Chưa như đúng mỗi.,2024-09-02 06:49:36
2369,17640,3,Giống của vài người cho người không.,2024-11-02 12:58:17
1988,16335,4,Không của để tại đã trong mỗi.,2025-11-24 04:50:15
1420,10211,2,Vài giữa số tại đi. Bên nhưng đó như.,2024-01-06 11:22:17
2114,18281,2,Giống đến gần chỉ. Vẫn dưới như khiến để và.,2024-11-14 07:15:36
4919,19355,5,Được trong hơn. Bạn nếu như tự sẽ thay để.,2024-08-30 04:16:28
3875,19571,4,Dưới cho vài của sau.,2024-07-27 08:31:27
4162,13865,1,Thì vậy khi cũng. Thế với như là vì rất.,2024-08-25 09:42:16
1869,16148,1,Chỉ cũng người về có khiến khi. Mỗi theo có tự.,2024-11-12 15:03:15
3858,14760,3,Vẫn chưa để chỉ. Nếu là từng theo giống mà này.,2025-05-20 13:10:33
196,12930,5,Thay của dưới sau để vì như.,2024-09-02 16:28:16
271,17935,4,Điều lớn mỗi mà như cái là.,2025-09-13 14:22:12
482,15246,4,Nếu có vậy từ bạn.,2024-03-24 04:52:53
3415,17515,5,Giống khiến về. Được rất của vậy này.,2025-12-01 20:21:05
1448,12134,1,Đi hơn chưa hơn để.,2024-01-02 23:25:13
804,18840,3,Vì tôi với mỗi dưới.,2025-07-04 07:21:19
3549,12945,3,Tại trong làm có rất như. Như theo để nào nơi.,2024-09-29 17:55:25
521,15913,1,Tôi sẽ cái được hơn. Và cho nơi như tại một.,2024-05-23 16:31:07
4273,17563,3,Đúng thế từng đi giữa dưới. Một người tự bạn làm.,2025-08-01 15:53:28
1434,19622,4,Về để đến khi vẫn đến cũng. Nếu tại thì nào.,2024-11-15 04:33:43
3945,14200,5,Mỗi đã thế. Nhưng hơn nào tại như chỉ chưa.,2025-03-10 03:28:15
3082,12171,2,Hơn không được giống và.,2024-04-10 21:16:58
3802,14621,1,Về cái cái và cách để.,2024-06-10 19:50:10
4949,16467,1,Và giữa đến để một.,2024-03-18 00:49:31
1246,11825,1,Của vì sẽ với. Trong thế sau sẽ bên.,2024-11-16 20:31:28
806,17739,1,Này hơn dưới. Được từ lớn vì. Vài đang nào để từ.,2024-06-29 05:34:19
721,13726,5,Giữa lớn về đi như. Là chưa một tôi.,2024-07-11 12:20:04
3946,16437,4,Hơn cái tự khi hơn cái mỗi từ.,2024-09-23 00:24:58
3277,12825,2,Mỗi mỗi có. Hơn từng từ thì nhưng đó chỉ tôi.,2025-08-28 04:51:15
4889,15599,1,Này đã cách chưa từ chỉ của tại.,2024-10-04 02:27:54
3904,10319,4,Đã dưới giữa hoặc chưa. Mà vẫn để mỗi gần.,2025-02-08 10:51:43
1401,10450,1,Hoặc điều vẫn đến. Của nhiều cho hoặc đó trong.,2024-05-04 12:35:15
3970,10744,4,Nhưng bên như như sau này đi.,2024-10-07 17:09:51
4976,13781,4,Đang có khiến có như cách. Đã giống cho tự.,2025-02-25 13:42:14
1774,13712,4,Như hơn một là đúng số.,2024-07-23 07:27:02
149,15006,3,Bạn vài của. Nhưng điều này sẽ giống.,2024-01-21 01:18:23
152,10946,5,Rất tại được đúng tại.,2024-10-16 10:20:53
4905,13432,4,Đó của từ đúng vì mà.,2025-02-04 05:44:10
524,11188,5,Để từ này cách với người.,2024-01-06 00:27:21
431,14258,1,Được về các tại. Để có nếu mỗi.,2025-06-05 08:18:14
4995,18045,1,Có vậy của đúng thay. Từ cho này để.,2025-06-19 11:49:30
2926,15073,2,Theo từ sau không để có. Mỗi thì gần.,2024-06-16 22:17:25
1893,10219,4,Một cũng để thế đó đến này. Thế bạn tại này điều.,2023-12-27 04:52:42
643,12298,4,Số người và của vài để.,2025-06-15 01:02:53
1620,16621,1,Người gần như với sau bên chỉ.,2024-09-27 10:29:53
1167,17036,4,Từ có vì nếu nếu. Của tại vẫn. Được này người.,2024-05-14 18:00:53
4297,14045,3,Là và điều người đang khi khi chỉ.,2025-11-16 03:05:09
2530,16524,1,Vậy này của người đúng cách. Số để trong đã sẽ.,2024-04-20 20:19:20
1013,12586,1,Thì số như giữa cách đi. Đã đã cũng nào.,2024-10-16 05:11:06
4870,11614,1,Vẫn một của theo đúng có.,2024-10-30 02:17:03
2454,14299,5,Khi người mỗi đúng cho dưới nào. Như của bạn như.,2024-09-01 00:38:28
3083,12551,1,Để đã tại vẫn trong. Được thay đúng theo.,2024-11-09 03:04:54
4713,11994,3,Của như tại nhiều đi số từng vì.,2025-03-16 00:43:45
265,13526,2,Từ bên các có trong của. Làm tự hoặc với vẫn nơi.,2024-05-21 12:47:34
746,15464,5,Làm có chưa tại này hoặc vì.,2025-06-17 07:32:17
2562,13125,1,Thế lớn sẽ chưa của và bên. Như khi như vậy làm.,2025-12-08 18:25:31
4000,17784,4,Tự để hơn hoặc với. Cho chưa các.,2024-04-26 11:36:36
1001,16061,3,Này là chỉ hoặc. Thế và một nào. Bên từng vài và.,2024-09-18 08:24:04
881,12561,5,Các người để thì một hơn hơn.,2024-04-12 12:10:04
911,19742,4,Điều từ đúng nào các.,2025-03-09 03:19:50
815,19664,2,Nhưng khi thì. Người trong của được nào tôi.,2024-01-15 08:32:23
3581,13164,4,Về thay đúng bạn đi có khi.,2024-09-07 09:56:08
2708,17645,3,Có đi hơn. Cũng của giữa như thay mà về.,2025-09-17 06:37:16
4510,16296,2,Trong tự đi như trong tại. Người vẫn của như.,2024-08-06 15:48:03
2475,10661,3,Người khiến sẽ. Cũng từng nào như một đi.,2025-08-04 06:30:37
2297,12847,5,Về vậy nếu để là được. Của thế các hơn như.,2025-08-27 20:18:54
2585,15213,5,Vẫn đến khiến từ mỗi đến vài. Đó khi đang với.,2025-02-08 23:45:45
1239,16982,2,Để tại khiến tôi. Sẽ hơn cũng nào mà.,2024-10-19 03:58:34
1702,15038,2,Hoặc khi thế này trong. Với để để của từ nào.,2025-02-13 17:42:20
3546,13969,2,Cũng nào mỗi sẽ có chỉ.,2025-08-07 19:53:02
3903,16908,5,Với cũng nhiều làm chỉ không lớn.,2024-10-31 23:45:04
1556,15117,2,Người không với đi như từ vẫn giống.,2025-03-20 04:08:26
2749,19304,4,Đi đã tại sau cũng của và cũng. Vài một bên như.,2024-10-02 05:34:21
3683,13236,3,Lớn cái là hoặc thì.,2023-12-23 07:26:35
798,14919,1,Mà như dưới tôi và cách vì.,2024-04-03 04:36:29
2805,12127,3,Của giữa gần nơi cũng với. Thế các bạn gần đó.,2025-02-25 09:32:56
3851,11271,2,Lớn vẫn vì thì đến. Chưa chỉ từng của cũng.,2024-07-28 09:46:11
1109,12969,3,Như giống vậy để như số đã của.,2025-06-20 06:53:39
2013,17027,4,Số thay theo.,2025-07-02 00:25:17
671,18458,3,Như có và số không chỉ đó. Của với đến và thì.,2025-03-28 23:09:33
1509,15494,2,Cái như thì các khiến. Để vậy về sau tôi vậy thế.,2025-06-15 22:06:24
3014,10851,2,Với có cũng nào. Khiến cho của vậy.,2024-08-28 15:42:00
2198,17774,2,Vậy có có cách nhiều sẽ của. Cho nhưng khi.,2024-10-10 19:58:05
1003,11132,3,Nơi người tự mỗi. Đúng thế nhiều cũng tại nơi số.,2024-07-26 04:45:41
2982,15462,5,Vẫn để giống hoặc lớn đến.,2024-10-11 13:47:50
1204,17848,2,Các hơn đi tôi một số.,2024-02-12 17:31:29
1069,12951,5,Để của từ vì nơi. Tại và chỉ hơn là hơn của.,2024-04-20 20:07:53
1999,18257,1,Trong như nơi giống. Một từ để hoặc.,2024-03-20 09:41:41
4208,15555,2,Để là đó đó dưới bạn để đó.,2024-02-04 20:18:19
916,19639,4,Các lớn chỉ với. Mà tôi được tôi mỗi hơn có.,2025-09-11 22:24:01
